"Title","Type","Question_Text","Question_Label","Answer_Text","Number_Times_Answer_Selected","Number_Times_Question_Answered","Question_ID","Answer_ID"
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","A. Satisfied",29,29,1416123,4752969
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","B. Neutral",0,29,1416123,4752970
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","C. Unsatisfied",0,29,1416123,4752971
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","A. Satisfied",27,29,1416124,4752972
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","B. Neutral",2,29,1416124,4752973
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","C. Unsatisfied",0,29,1416124,4752974
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens, sound absorption panels, …etc.)?</span></p>","Acoustics 4","A. Satisfied",28,29,1416125,4752975
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens, sound absorption panels, …etc.)?</span></p>","Acoustics 4","B. Neutral",1,29,1416125,4752976
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens, sound absorption panels, …etc.)?</span></p>","Acoustics 4","C. Unsatisfied",0,29,1416125,4752977
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">Have you experienced any health issues in relation to noise (hearing deficiency, headache, … etc.)?</span></p>","Acoustics 5","A. No",29,29,1416126,4752978
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">Have you experienced any health issues in relation to noise (hearing deficiency, headache, … etc.)?</span></p>","Acoustics 5","B. Yes",0,29,1416126,4752979
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you feel that the noise has affected your productivity?&nbsp;</span></p>","Acoustics 6","A. No",29,29,1416131,4752988
"Indoor Environment - Occupant Survey:  Lulu Center - Al Sadd","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you feel that the noise has affected your productivity?&nbsp;</span></p>","Acoustics 6","B. Yes",0,29,1416131,4752989
